ra,dec,star_flag,near_star,use_phot,z_spec,z_peak,field
189.06694031,62.13497162,2,0,0,,0.7175,GOODS-N
189.06694031,62.26377487,2,1,0,,3.229,GOODS-N
189.06695557,62.1408844,2,0,1,,0.8844,GOODS-N
189.06698608,62.22422791,2,0,1,,3.5965,GOODS-N
189.06698608,62.27780533,0,0,1,,0.0573,GOODS-N
189.06700134,62.17333221,0,0,0,,0.8412,GOODS-N
189.0670166,62.1671257,2,0,0,,3.4836,GOODS-N
189.0670166,62.25225449,2,0,1,,1.6943,GOODS-N
189.06704712,62.23545456,2,0,1,,1.0197,GOODS-N
189.06704712,62.24884415,2,0,1,,3.1595,GOODS-N
189.06704712,62.27557373,2,0,1,,1.7013,GOODS-N
189.06704712,62.30071259,1,0,0,,0.4025,GOODS-N
189.06706238,62.20724487,2,0,1,,0.9865,GOODS-N
189.06707764,62.17959213,2,0,0,,1.3986,GOODS-N
189.0670929,62.16410828,2,0,1,,0.9316,GOODS-N
189.0670929,62.24932861,0,0,1,,0.6945,GOODS-N
189.06712341,62.16009521,2,0,1,,1.6795,GOODS-N
189.06712341,62.21302032,0,0,1,,1.0108,GOODS-N
189.06712341,62.25402069,0,0,1,,0.07,GOODS-N
189.06712341,62.25642776,2,0,1,,4.2052,GOODS-N
189.06712341,62.26172256,2,1,0,,0.3917,GOODS-N
189.06713867,62.19212723,0,0,1,1.0153,1.0347,GOODS-N
189.06715393,62.21834946,2,0,1,,1.5476,GOODS-N
189.06715393,62.2967453,2,0,1,,1.653,GOODS-N
189.06716919,62.22052765,2,0,1,,0.5486,GOODS-N
189.06716919,62.25383377,0,0,1,,3.1919,GOODS-N
189.06716919,62.29155731,0,0,1,,1.1638,GOODS-N
189.06718445,62.14694595,2,0,1,,0.6658,GOODS-N
189.06718445,62.24705505,2,0,1,,1.0393,GOODS-N
189.06719971,62.28998566,0,0,1,,0.4699,GOODS-N
189.06721497,62.26626205,0,0,1,,1.8857,GOODS-N
189.06723022,62.2441597,2,0,1,,1.0667,GOODS-N
189.067276,62.28324509,1,0,0,,0.2299,GOODS-N
189.06729126,62.25669479,2,0,1,,0.3501,GOODS-N
189.06732178,62.29260254,0,0,1,,1.7278,GOODS-N
189.06733704,62.16021729,2,0,1,,2.2585,GOODS-N
189.06733704,62.21946716,0,0,1,,0.933,GOODS-N
189.06733704,62.28277588,0,0,1,,1.0392,GOODS-N
189.06736755,62.15174866,2,0,0,,0.4333,GOODS-N
189.06738281,62.20587921,2,0,1,,0.8738,GOODS-N
189.06739807,62.14128113,2,0,1,,2.7831,GOODS-N
189.06739807,62.21806335,2,0,1,,1.591,GOODS-N
189.06741333,62.2354126,2,0,1,,1.8525,GOODS-N
189.06741333,62.25066757,2,0,1,,1.713,GOODS-N
189.06748962,62.13012314,2,0,1,,0.3453,GOODS-N
189.06750488,62.16058731,2,0,1,,1.4936,GOODS-N
189.06752014,62.25693512,2,0,1,,1.5434,GOODS-N
189.0675354,62.1473732,2,0,1,,1.5116,GOODS-N
189.0675354,62.17050934,0,0,1,0.871,0.8086,GOODS-N
189.06755066,62.24446487,2,0,1,,2.4253,GOODS-N
189.06759644,62.14812088,2,0,0,,1.5893,GOODS-N
189.06759644,62.2274437,2,0,1,,3.3434,GOODS-N
189.06759644,62.23553848,2,0,1,,1.8583,GOODS-N
189.06759644,62.24814606,2,0,1,,2.4721,GOODS-N
189.06761169,62.19936752,2,0,1,,1.3368,GOODS-N
189.06762695,62.20439529,2,0,1,,2.4262,GOODS-N
189.06764221,62.13282013,2,0,1,,0.7064,GOODS-N
189.06764221,62.1618309,2,0,1,,0.773,GOODS-N
189.06764221,62.24440002,2,0,1,,1.5725,GOODS-N
189.06764221,62.24985123,2,0,1,,0.9322,GOODS-N
189.06768799,62.13749313,0,0,1,,1.4768,GOODS-N
189.06773376,62.17775345,0,0,1,0.846,0.8468,GOODS-N
189.06777954,62.13210678,2,0,1,,2.4505,GOODS-N
189.0677948,62.15222168,0,0,1,,1.321,GOODS-N
189.06781006,62.19316864,2,0,1,,1.1885,GOODS-N
189.06781006,62.28132248,1,0,0,,0.0294,GOODS-N
189.06782532,62.1618309,2,0,1,,0.8139,GOODS-N
189.06782532,62.19005966,2,0,1,,1.7397,GOODS-N
189.06785583,62.16371536,0,0,1,,3.9936,GOODS-N
189.06787109,62.19910812,0,0,1,,0.9627,GOODS-N
189.06788635,62.13437653,2,0,0,,1.1399,GOODS-N
189.06788635,62.20956802,2,0,1,,1.051,GOODS-N
189.06790161,62.16159821,2,0,1,,0.7244,GOODS-N
189.06791687,62.16413879,0,0,1,,0.6372,GOODS-N
189.06791687,62.17988205,2,0,1,,1.8614,GOODS-N
189.06793213,62.15315247,2,0,1,,1.077,GOODS-N
189.06793213,62.27511978,0,0,1,,1.9362,GOODS-N
189.06794739,62.22101593,2,0,1,,0.9501,GOODS-N
189.06797791,62.19883728,2,0,1,,1.7237,GOODS-N
189.06797791,62.28915024,2,0,1,,1.4426,GOODS-N
189.06799316,62.13883972,2,0,1,,1.4048,GOODS-N
189.0680542,62.21787262,0,0,1,,1.6603,GOODS-N
189.06809998,62.21963501,2,0,1,,0.4805,GOODS-N
189.06809998,62.22585678,2,0,0,,2.7739,GOODS-N
189.06814575,62.13282013,0,0,1,,0.6111,GOODS-N
189.06816101,62.1582489,2,0,1,,0.4814,GOODS-N
189.06817627,62.13008499,0,0,1,,0.6141,GOODS-N
189.06820679,62.14765167,0,0,1,,0.8495,GOODS-N
189.06820679,62.23766708,2,0,0,,1.0097,GOODS-N
189.0682373,62.24702454,2,0,0,,2.1812,GOODS-N
189.06825256,62.20077896,0,0,1,,1.2819,GOODS-N
189.0683136,62.12741089,2,0,1,,0.5174,GOODS-N
189.0683136,62.15296173,0,0,1,,0.9509,GOODS-N
189.0683136,62.19917679,0,0,1,,0.5943,GOODS-N
189.06832886,62.14593887,2,0,1,,0.7221,GOODS-N
189.06832886,62.27531433,2,0,1,,1.0351,GOODS-N
189.06835938,62.16709518,0,0,1,,1.8763,GOODS-N
189.06835938,62.1929245,0,0,1,,0.9246,GOODS-N
189.06835938,62.22759628,2,0,1,,1.2807,GOODS-N
189.06837463,62.17493057,2,0,0,,5.6786,GOODS-N
189.06837463,62.25254822,2,0,1,,0.6355,GOODS-N
189.06840515,62.19396973,2,0,1,,1.0057,GOODS-N
189.06840515,62.2439537,2,0,1,,0.9588,GOODS-N
189.06840515,62.29465103,0,0,1,,1.6378,GOODS-N
189.06845093,62.20154572,2,0,0,,0.982,GOODS-N
189.06845093,62.22744751,2,0,1,,1.2105,GOODS-N
189.06846619,62.14894485,2,0,1,,0.7629,GOODS-N
189.06846619,62.22270966,2,0,1,,0.6498,GOODS-N
189.0684967,62.16347504,2,0,1,,1.3277,GOODS-N
189.0684967,62.20136642,0,0,1,,0.8565,GOODS-N
189.0684967,62.22540665,2,0,0,,0.7544,GOODS-N
189.0684967,62.26386261,0,1,0,,3.5041,GOODS-N
189.06854248,62.14383316,0,0,1,,1.0334,GOODS-N
189.06854248,62.2503624,2,0,1,,2.7949,GOODS-N
189.06855774,62.16941452,2,0,1,,2.3331,GOODS-N
189.06858826,62.14096069,2,0,0,,1.6571,GOODS-N
189.06858826,62.14772034,0,0,1,,1.4697,GOODS-N
189.06860352,62.2180481,2,0,0,,2.7297,GOODS-N
189.06863403,62.19219971,0,0,1,,0.8883,GOODS-N
189.06863403,62.21707153,2,0,0,,1.2578,GOODS-N
189.06863403,62.23553085,0,0,1,,2.436,GOODS-N
189.06864929,62.19906235,2,0,1,,0.9259,GOODS-N
189.06864929,62.21274185,0,0,1,,0.8026,GOODS-N
189.06869507,62.27127075,2,0,1,,2.072,GOODS-N
189.06871033,62.16298294,2,0,1,,1.2953,GOODS-N
189.06872559,62.19990921,2,0,1,,1.6884,GOODS-N
189.06874084,62.24561691,2,0,1,,1.4212,GOODS-N
189.06874084,62.27062607,2,0,0,,,GOODS-N
189.0687561,62.14245605,2,0,1,,1.407,GOODS-N
189.06878662,62.21538162,2,0,1,,0.9028,GOODS-N
189.06878662,62.22985077,2,0,0,,3.1481,GOODS-N
189.06881714,62.15317535,2,0,1,,1.0036,GOODS-N
189.06881714,62.18230438,0,0,1,1.14,1.1477,GOODS-N
189.06881714,62.26887131,2,0,1,,4.9597,GOODS-N
189.06887817,62.20606232,2,0,1,,0.5452,GOODS-N
189.06890869,62.16763687,0,0,1,,0.7018,GOODS-N
189.06890869,62.25397873,2,0,0,,0.3633,GOODS-N
189.06892395,62.20186615,0,0,1,,0.7348,GOODS-N
189.06893921,62.15821075,0,0,1,,1.7424,GOODS-N
189.06896973,62.28578186,0,0,1,,2.7371,GOODS-N
189.06900024,62.11748123,0,0,1,,4.7988,GOODS-N
189.06900024,62.15317917,2,0,0,,1.3224,GOODS-N
189.06900024,62.15459061,0,0,1,,0.6675,GOODS-N
189.0690155,62.16175461,0,0,1,,1.026,GOODS-N
189.0690155,62.22861099,2,0,1,,1.3123,GOODS-N
189.06903076,62.13035583,2,0,1,,0.8996,GOODS-N
189.06903076,62.20457458,2,0,1,,0.7713,GOODS-N
189.06904602,62.18754959,0,0,1,,1.5222,GOODS-N
189.06907654,62.24282074,0,0,1,,0.8399,GOODS-N
189.0690918,62.25684357,2,0,1,,1.3876,GOODS-N
189.06913757,62.29457474,0,0,1,,0.3852,GOODS-N
189.06915283,62.15793228,2,0,1,,1.3376,GOODS-N
189.06919861,62.24991989,0,0,1,,1.7873,GOODS-N
189.06922913,62.15018845,2,0,0,,1.3468,GOODS-N
189.06922913,62.17570114,2,0,0,,1.6335,GOODS-N
189.06925964,62.12654114,2,0,1,,1.6329,GOODS-N
189.06929016,62.16783524,0,0,1,,2.1997,GOODS-N
189.06929016,62.18592834,2,0,0,,1.0712,GOODS-N
189.06929016,62.27854538,2,0,1,,2.8358,GOODS-N
189.06932068,62.22562027,2,0,0,,0.6733,GOODS-N
189.06933594,62.21001816,2,0,1,,2.022,GOODS-N
189.0693512,62.1906929,0,0,1,,2.0374,GOODS-N
189.06936646,62.20833588,2,0,1,,0.6659,GOODS-N
189.06936646,62.21959686,0,0,1,0.4372,0.4482,GOODS-N
189.06938171,62.16930389,2,0,0,,4.4796,GOODS-N
189.06938171,62.22631836,2,0,1,,2.6425,GOODS-N
189.06939697,62.14190292,2,0,1,,1.7327,GOODS-N
189.06939697,62.14270782,0,0,1,,1.824,GOODS-N
189.06941223,62.13702774,2,0,0,,1.449,GOODS-N
189.06941223,62.23088074,0,0,1,0.6386,0.6307,GOODS-N
189.06942749,62.12378311,0,0,1,,1.0533,GOODS-N
189.06942749,62.13082504,2,0,1,,0.766,GOODS-N
189.06942749,62.14936066,0,0,1,,0.7229,GOODS-N
189.06942749,62.21482086,2,0,1,,1.8376,GOODS-N
189.06944275,62.10772705,0,0,0,,1.099,GOODS-N
189.06944275,62.21305847,2,0,0,,3.7993,GOODS-N
189.06947327,62.25944519,2,1,0,,5.4107,GOODS-N
189.06948853,62.10997009,0,0,0,,1.1702,GOODS-N
189.06950378,62.17790985,0,0,0,,1.161,GOODS-N
189.0695343,62.1328392,2,0,1,,1.2726,GOODS-N
189.0695343,62.17181015,2,0,0,,0.9332,GOODS-N
189.0695343,62.29080963,2,0,1,,1.4641,GOODS-N
189.06954956,62.22956467,2,0,1,,3.2364,GOODS-N
189.06956482,62.20027161,2,0,1,,2.8139,GOODS-N
189.06956482,62.21431351,2,0,0,,0.6361,GOODS-N
189.06956482,62.22600937,2,0,1,,1.8129,GOODS-N
189.06958008,62.24002457,2,0,1,,0.9238,GOODS-N
189.06959534,62.14870834,0,0,1,,1.0227,GOODS-N
189.06959534,62.16244507,0,0,1,,0.6194,GOODS-N
189.06959534,62.29348755,0,0,1,,1.6402,GOODS-N
189.0696106,62.10569763,0,0,0,,1.1522,GOODS-N
189.0696106,62.25805664,2,0,0,,4.8285,GOODS-N
189.06962585,62.13153076,2,0,1,,1.3776,GOODS-N
189.06964111,62.11523438,0,0,1,,3.1422,GOODS-N
189.06964111,62.28101349,2,0,0,,1.3181,GOODS-N
189.06965637,62.16081619,2,0,0,,0.9871,GOODS-N
189.06970215,62.17036057,0,0,1,,0.9852,GOODS-N
189.06970215,62.23054123,0,0,1,,1.3652,GOODS-N
189.06970215,62.25039291,2,0,1,,2.3207,GOODS-N
189.06974792,62.13108826,0,0,1,,1.1609,GOODS-N
189.06974792,62.19726944,0,0,1,,1.6613,GOODS-N
189.06974792,62.19895172,2,0,1,,0.5397,GOODS-N
189.0697937,62.16025543,2,0,1,,0.5126,GOODS-N
189.0697937,62.18891525,2,0,1,,1.4217,GOODS-N
189.06980896,62.2092514,2,0,1,,0.9724,GOODS-N
189.06980896,62.23023987,0,0,1,,0.5889,GOODS-N
189.06982422,62.15184021,2,0,1,,0.8313,GOODS-N
189.06983948,62.21753311,2,0,1,,0.5021,GOODS-N
189.06983948,62.22450256,2,0,0,,1.5294,GOODS-N
189.06987,62.1138382,0,0,1,,0.96,GOODS-N
189.06987,62.2563591,2,0,1,,1.9901,GOODS-N
189.06987,62.28567505,0,0,1,,0.5266,GOODS-N
189.06988525,62.20028687,2,0,1,,2.762,GOODS-N
189.06988525,62.26557159,2,0,1,,0.755,GOODS-N
189.06991577,62.21110916,2,0,1,,3.8161,GOODS-N
189.06991577,62.24635696,2,0,0,,0.8632,GOODS-N
189.06991577,62.30316162,2,0,1,,3.2985,GOODS-N
189.06993103,62.29857635,0,0,1,,1.3016,GOODS-N
189.06994629,62.1353302,2,0,1,,4.5062,GOODS-N
189.06996155,62.26204681,1,0,0,,0.5038,GOODS-N
189.06997681,62.1946373,0,0,1,1.016,1.0,GOODS-N
189.07000732,62.16097641,0,0,1,,1.7144,GOODS-N
189.0700531,62.14943695,2,0,1,,0.9751,GOODS-N
189.0700531,62.17570114,2,0,0,,2.7121,GOODS-N
189.07006836,62.18455887,0,0,1,,2.1727,GOODS-N
189.07006836,62.27756119,2,0,0,,1.6268,GOODS-N
189.07008362,62.18901825,2,0,1,,1.7089,GOODS-N
189.07008362,62.23626709,2,0,1,,4.8134,GOODS-N
189.07009888,62.22721863,2,0,1,,1.6127,GOODS-N
189.07011414,62.15018463,2,0,1,,2.3221,GOODS-N
189.07011414,62.15776825,2,0,0,,2.3119,GOODS-N
189.07012939,62.23390961,0,0,1,,0.0598,GOODS-N
189.07014465,62.27365875,0,0,1,,2.7615,GOODS-N
189.07015991,62.24697113,2,0,1,,1.2622,GOODS-N
189.07015991,62.25401688,0,0,1,,1.6228,GOODS-N
189.07015991,62.29793549,2,0,1,,1.7162,GOODS-N
189.07017517,62.13165283,0,0,1,,0.6037,GOODS-N
189.07019043,62.23322296,2,0,1,,1.556,GOODS-N
189.07019043,62.2519455,2,0,1,,0.9907,GOODS-N
189.07022095,62.13774109,2,0,1,,0.9254,GOODS-N
189.07022095,62.22592163,2,0,1,,1.1887,GOODS-N
189.07023621,62.2276001,2,0,1,,1.8614,GOODS-N
189.07023621,62.24055481,2,0,0,,1.4036,GOODS-N
189.07026672,62.21208954,0,0,1,,0.5431,GOODS-N
189.07026672,62.2346344,2,0,1,,2.2485,GOODS-N
189.07032776,62.24991226,2,0,1,,0.4851,GOODS-N
189.07032776,62.28992081,0,0,1,,3.8877,GOODS-N
189.07034302,62.16297531,2,0,1,,1.4456,GOODS-N
189.07034302,62.17271423,0,0,0,,0.6261,GOODS-N
189.07034302,62.20403671,2,0,1,,1.6845,GOODS-N
189.07034302,62.23695374,0,0,1,,0.691,GOODS-N
189.07037354,62.2416687,2,0,0,,0.5121,GOODS-N
189.07038879,62.19079208,0,0,1,,1.2306,GOODS-N
189.07038879,62.2731514,2,0,1,,4.2227,GOODS-N
189.07040405,62.24661636,0,0,1,,0.6371,GOODS-N
189.07041931,62.1252594,0,0,1,,1.5371,GOODS-N
189.07043457,62.28220367,2,0,1,,1.4616,GOODS-N
189.07044983,62.13021469,2,0,1,,1.978,GOODS-N
189.07046509,62.15806961,2,0,1,,2.8575,GOODS-N
189.07046509,62.24365616,0,0,1,,0.8362,GOODS-N
189.07048035,62.16566467,2,0,1,,0.5976,GOODS-N
189.07049561,62.16065216,2,0,0,,3.2926,GOODS-N
189.07051086,62.23778534,2,0,1,,1.6267,GOODS-N
189.0705719,62.11243057,2,0,1,,3.2198,GOODS-N
189.07058716,62.28725433,0,0,1,,1.6047,GOODS-N
189.07063293,62.24692917,0,0,1,,1.516,GOODS-N
189.07063293,62.26085663,0,1,0,,5.6031,GOODS-N
189.07066345,62.19219589,2,0,1,,1.2796,GOODS-N
189.07067871,62.19203949,2,0,1,,1.3791,GOODS-N
189.07067871,62.20894623,1,0,0,,1.4488,GOODS-N
189.07069397,62.16730499,2,0,1,,2.0545,GOODS-N
189.07069397,62.28364944,1,0,0,,0.5331,GOODS-N
189.07073975,62.17943192,2,0,0,,1.1314,GOODS-N
189.070755,62.16038895,0,0,1,,0.8015,GOODS-N
189.07077026,62.23509598,2,0,1,,1.6208,GOODS-N
189.07080078,62.26847458,2,0,1,,1.7324,GOODS-N
189.07081604,62.16744232,2,0,1,,2.5108,GOODS-N
189.0708313,62.25349426,2,0,1,,1.6474,GOODS-N
189.07084656,62.11577988,0,0,1,,0.9792,GOODS-N
189.07084656,62.2780304,0,0,1,,3.4712,GOODS-N
189.07084656,62.29241562,2,0,1,,1.8743,GOODS-N
189.07086182,62.17355728,2,0,0,,2.6034,GOODS-N
189.07087708,62.140522,0,0,1,,0.0447,GOODS-N
189.07089233,62.17154694,2,0,1,,1.5554,GOODS-N
189.07089233,62.23918915,2,0,1,,4.2634,GOODS-N
189.07089233,62.24940491,2,0,1,,0.6451,GOODS-N
189.07089233,62.25930023,0,1,0,,1.1059,GOODS-N
189.07093811,62.15885544,2,0,0,,1.3084,GOODS-N
189.07095337,62.16665268,2,0,1,,0.9139,GOODS-N
189.07099915,62.23173141,2,0,1,,1.0231,GOODS-N
189.07102966,62.15270615,0,0,1,,1.6017,GOODS-N
189.07102966,62.19046402,0,0,1,,0.9836,GOODS-N
189.07107544,62.25362778,2,0,0,,3.0763,GOODS-N
189.07107544,62.30529404,0,0,1,,1.7758,GOODS-N
189.07110596,62.17018127,0,0,1,,0.8196,GOODS-N
189.07110596,62.26913071,0,0,1,,0.6887,GOODS-N
189.07113647,62.18293762,2,0,1,,0.809,GOODS-N
189.07116699,62.13854218,2,0,0,,,GOODS-N
189.07116699,62.22663879,2,0,1,,1.5211,GOODS-N
189.07118225,62.16980362,0,0,1,0.8465,1.0577,GOODS-N
189.07121277,62.27589035,0,0,1,,1.5897,GOODS-N
189.07122803,62.17894745,2,0,0,,1.696,GOODS-N
189.07124329,62.19287872,2,0,1,,1.5352,GOODS-N
189.07124329,62.19380569,1,0,0,,0.7428,GOODS-N
189.07124329,62.22592163,0,0,1,,1.3396,GOODS-N
189.07124329,62.2428627,2,0,1,,1.0004,GOODS-N
189.07125854,62.18826675,2,0,1,,0.4429,GOODS-N
189.07125854,62.20934677,2,0,1,,0.5246,GOODS-N
189.07125854,62.2412796,0,0,1,0.3759,0.3749,GOODS-N
189.07131958,62.16945648,0,0,1,,0.8822,GOODS-N
189.07133484,62.13648987,2,0,1,,5.1024,GOODS-N
189.07133484,62.29127884,2,0,1,,1.826,GOODS-N
189.0713501,62.25440979,2,0,1,,1.2836,GOODS-N
189.07138062,62.18349838,2,0,1,,2.3517,GOODS-N
189.07138062,62.19844818,2,0,0,,1.4005,GOODS-N
189.07139587,62.24972916,2,0,1,,0.6651,GOODS-N
189.07141113,62.13350677,2,0,1,,0.0849,GOODS-N
189.07142639,62.25326157,2,0,1,,4.8731,GOODS-N
189.07142639,62.28155136,0,0,1,,1.3264,GOODS-N
189.07144165,62.24486923,2,0,0,,1.5117,GOODS-N
189.07144165,62.28640747,0,0,1,,0.9434,GOODS-N
189.07145691,62.24842834,2,0,1,,2.4523,GOODS-N
189.07147217,62.22398758,0,0,1,,1.5629,GOODS-N
189.07147217,62.23974609,2,0,0,,0.402,GOODS-N
189.07148743,62.16065216,0,0,1,,1.5013,GOODS-N
189.07148743,62.18589401,2,0,1,,1.3421,GOODS-N
189.07148743,62.20275497,0,0,1,,2.1714,GOODS-N
189.07148743,62.26669312,2,0,0,,1.8442,GOODS-N
189.07150269,62.13904572,2,0,1,,1.6053,GOODS-N
189.07150269,62.22277069,2,0,1,,0.798,GOODS-N
189.07151794,62.13802719,2,0,1,,1.4341,GOODS-N
189.07151794,62.22927856,0,0,1,,1.6348,GOODS-N
189.07151794,62.23370743,0,0,1,0.8159,0.7422,GOODS-N
189.0715332,62.12309265,2,0,0,,0.4826,GOODS-N
189.07154846,62.2389183,2,0,1,,1.3218,GOODS-N
189.07157898,62.12507248,2,0,1,,2.2539,GOODS-N
189.07157898,62.13335037,2,0,1,,0.0555,GOODS-N
189.0716095,62.13473892,0,0,1,,0.5133,GOODS-N
189.0716095,62.20858765,2,0,1,,0.6536,GOODS-N
189.07162476,62.16312408,2,0,0,,1.5498,GOODS-N
189.07164001,62.18324661,0,0,0,,0.0721,GOODS-N
189.07165527,62.11709213,2,0,1,,0.5879,GOODS-N
189.07165527,62.18225098,2,0,1,,0.9022,GOODS-N
189.07168579,62.14130783,0,0,1,,0.6978,GOODS-N
189.07171631,62.29872513,0,0,1,,3.0004,GOODS-N
189.07173157,62.14747238,2,0,1,,0.9928,GOODS-N
189.07177734,62.2396431,2,0,1,,2.2113,GOODS-N
189.07177734,62.28569412,0,0,1,,0.4944,GOODS-N
189.0717926,62.27084351,2,0,1,,1.4369,GOODS-N
189.0717926,62.29436493,0,0,1,,0.3491,GOODS-N
189.07180786,62.14597702,0,0,1,,0.5799,GOODS-N
189.07180786,62.22148132,2,0,1,,1.1393,GOODS-N
189.07182312,62.16316986,2,0,0,,0.926,GOODS-N
189.0718689,62.26998901,2,0,1,,0.8365,GOODS-N
189.07189941,62.14254761,0,0,1,,1.5854,GOODS-N
189.07191467,62.20428467,2,0,1,,0.9115,GOODS-N
189.07191467,62.23582458,2,0,1,,1.2672,GOODS-N
189.07192993,62.12667465,2,0,1,,1.5462,GOODS-N
189.07194519,62.17344666,2,0,0,,1.6528,GOODS-N
189.07199097,62.22229004,2,0,1,,0.7773,GOODS-N
189.07200623,62.11407471,0,0,1,,4.0557,GOODS-N
189.072052,62.29168701,0,0,1,,1.5746,GOODS-N
189.07206726,62.25061035,2,0,1,,0.8802,GOODS-N
189.07208252,62.23652267,0,0,1,0.8463,0.8855,GOODS-N
189.07211304,62.13230515,2,0,1,,0.9975,GOODS-N
189.07211304,62.21013641,2,0,1,,0.879,GOODS-N
189.0721283,62.13896942,0,0,1,,0.6143,GOODS-N
189.0721283,62.14358521,2,0,1,,3.9203,GOODS-N
189.07214355,62.11639023,0,0,1,,0.3775,GOODS-N
189.07215881,62.25324631,2,0,1,,1.7049,GOODS-N
189.07217407,62.20356369,0,0,1,1.015,1.0363,GOODS-N
189.07217407,62.21351624,0,0,1,,0.7383,GOODS-N
189.07217407,62.2762413,2,0,1,,1.6711,GOODS-N
189.07220459,62.15003204,2,0,1,,4.2414,GOODS-N
189.07220459,62.22835541,2,0,1,,1.5005,GOODS-N
189.07221985,62.25087357,2,0,1,,3.2011,GOODS-N
189.07221985,62.25824356,0,0,1,,0.846,GOODS-N
189.07223511,62.24343872,2,0,1,,1.2329,GOODS-N
189.07225037,62.13707352,2,0,1,,1.7358,GOODS-N
189.07225037,62.17061996,2,0,1,,2.8191,GOODS-N
189.07229614,62.18561172,2,0,1,,0.6122,GOODS-N
189.0723114,62.23451233,2,0,1,,1.4427,GOODS-N
189.07234192,62.19384766,0,0,1,,1.7551,GOODS-N
189.07237244,62.22705841,2,0,0,,1.88,GOODS-N
189.07241821,62.13428116,2,0,1,,4.1965,GOODS-N
189.07241821,62.24449158,2,0,1,,2.1865,GOODS-N
189.07243347,62.17589569,0,0,0,,1.1532,GOODS-N
189.07243347,62.20450974,0,0,1,,1.9795,GOODS-N
189.07243347,62.24901962,0,0,1,,3.3161,GOODS-N
189.07243347,62.27963638,0,0,1,,1.6708,GOODS-N
189.07246399,62.26253128,2,1,0,,0.0889,GOODS-N
189.07247925,62.16634369,2,0,1,,2.3962,GOODS-N
189.07247925,62.29279709,0,0,1,,1.7651,GOODS-N
189.07249451,62.23154831,2,0,1,,0.9493,GOODS-N
189.07250977,62.25217438,2,0,0,,4.1242,GOODS-N
189.07250977,62.27029037,2,0,1,,0.6821,GOODS-N
189.07255554,62.29742432,2,0,1,,1.4008,GOODS-N
189.0725708,62.11281967,0,0,1,,1.0334,GOODS-N
189.07258606,62.15079117,2,0,1,,0.9813,GOODS-N
189.07260132,62.16102219,2,0,1,,1.2329,GOODS-N
189.07260132,62.23789978,0,0,1,0.156,0.1773,GOODS-N
189.07260132,62.26478958,0,1,0,,0.9839,GOODS-N
189.07261658,62.11791611,1,0,0,,0.5935,GOODS-N
189.07261658,62.11826324,0,0,1,,0.8428,GOODS-N
189.07261658,62.17026901,0,0,1,,3.0796,GOODS-N
189.07263184,62.22585297,2,0,1,,1.4008,GOODS-N
189.07264709,62.1816864,2,0,0,,1.7999,GOODS-N
189.07266235,62.21575928,0,0,1,,1.6569,GOODS-N
189.07266235,62.26424789,0,1,0,,0.3755,GOODS-N
189.07267761,62.26762009,0,0,1,,0.7322,GOODS-N
189.07270813,62.16160202,2,0,1,,2.2446,GOODS-N
189.07275391,62.21946716,0,0,1,2.93,0.3842,GOODS-N
189.07281494,62.23180771,2,0,1,,1.0467,GOODS-N
189.0728302,62.20441055,0,0,1,,1.5378,GOODS-N
189.07284546,62.20982361,2,0,1,,1.4184,GOODS-N
189.07287598,62.20498276,0,0,1,,1.6423,GOODS-N
189.07287598,62.26338959,2,1,0,,4.2433,GOODS-N
189.07289124,62.15065384,2,0,1,,0.619,GOODS-N
189.07289124,62.16098022,2,0,0,,1.9463,GOODS-N
189.07289124,62.25028229,2,0,1,,0.7963,GOODS-N
189.07289124,62.27082443,2,0,1,,1.0558,GOODS-N
189.07290649,62.23148346,2,0,1,,4.0395,GOODS-N
189.07293701,62.23726273,2,0,1,,2.918,GOODS-N
189.07293701,62.2409668,2,0,1,,0.3269,GOODS-N
189.07295227,62.12129593,2,0,1,,0.5183,GOODS-N
189.07295227,62.24829102,2,0,1,,0.8025,GOODS-N
189.07296753,62.13918686,0,0,0,,,GOODS-N
189.07296753,62.19728088,2,0,1,,0.4921,GOODS-N
189.07296753,62.21934509,2,0,1,2.93,2.5193,GOODS-N
189.07296753,62.2440567,0,0,1,,1.5997,GOODS-N
189.07298279,62.14676285,2,0,0,,3.6038,GOODS-N
189.07302856,62.13645554,0,0,1,,0.9331,GOODS-N
189.07302856,62.25771713,2,0,1,,1.3901,GOODS-N
189.07304382,62.14105988,0,0,1,,0.8103,GOODS-N
189.07304382,62.16275024,0,0,1,0.8446,0.848,GOODS-N
189.07305908,62.15224075,2,0,1,,1.2895,GOODS-N
189.07305908,62.25426865,2,0,1,,0.6961,GOODS-N
189.07305908,62.25664902,2,0,1,,3.0041,GOODS-N
189.07307434,62.2507782,2,0,0,,2.5295,GOODS-N
189.0730896,62.17288589,2,0,0,,5.362,GOODS-N
189.0730896,62.19897079,2,0,0,,0.8572,GOODS-N
189.07310486,62.25551987,0,0,1,,0.9148,GOODS-N
189.07312012,62.1920433,0,0,1,,0.621,GOODS-N
189.07312012,62.19885254,2,0,0,,0.7163,GOODS-N
189.07312012,62.28775787,0,0,1,,1.0082,GOODS-N
189.07312012,62.29338455,0,0,1,,1.7047,GOODS-N
189.07318115,62.14311981,2,0,1,,1.5121,GOODS-N
189.07318115,62.16878891,0,0,1,,0.5246,GOODS-N
189.07319641,62.23394775,0,0,1,0.8166,0.8317,GOODS-N
189.07325745,62.23562622,0,0,1,0.8461,0.841,GOODS-N
